rollback_dt,jdb_id,service_fee,逾期天数,逾期金额,逾期债务数,最小利率,最大利率,首笔借款当前是否逾期,是否首次逾期,历史借款次数含展期,历史借款次数不含展期,历史非逾期还款次数,历史逾期还款次数,前14天外呼数,前14天接通数,前14天接通时长
0,936288694459916296,,973,42660.81,12,24,24,,是,37,34,22,0,0,0,0
0,931562707604164610,,973,9883.15,6,0,24,,是,32,10,4,0,0,0,0
0,912346277696471042,,973,3282.52,1,24,24,,是,4,4,1,2,0,0,0
0,909723537156038658,,970,1157.24,1,24,24,,是,7,2,1,0,0,0,0
0,743212008379470849,,1184,8301.07,5,10,24,,,87,21,16,0,1,0,0
0,912765855744360455,,968,1643,2,24,24,是,是,6,2,0,0,0,0,0
0,502141987538653474,,966,9843.74,3,24,24,,是,67,59,56,7,0,0,0
0,566728145000713577,,965,1631.85,2,24,24,是,是,2,2,0,0,0,0,0
0,809402811434360840,,960,11483.96,4,24,24,,是,23,8,4,0,0,0,0
0,798201831766323202,,960,4914.86,1,24,24,是,是,2,1,0,0,0,0,0
0,916358993708802048,,959,20150.28,3,24,24,是,是,10,4,0,1,0,0,0
0,944910165138681859,,958,1626.64,2,24,24,,是,4,4,2,0,0,0,0
0,835860075280019464,,1176,17826.33,4,0,24,,,77,29,19,6,1,0,0
0,868903233139982337,,1176,1593.25,1,0,0,是,是,1,1,0,0,1,0,0
0,869224632459145221,,1167,17697.15,4,20,24,是,是,4,4,0,0,1,0,0
0,501532772314541257,,1121,3486.91,2,24,24,是,是,4,2,0,0,1,1,9
0,529702061077627207,,1112,39918.06,19,20,24,,是,30,30,7,4,1,0,0
0,745332886500224830,,1112,15581.25,6,24,24,,,32,22,14,2,1,1,21
0,939100962604134401,,936,2423.19,2,24,24,是,是,2,2,0,0,0,0,0
0,518111579725830792,,921,1619.01,1,24,24,是,是,5,1,0,0,0,0,0
0,811738607982170112,,1081,23133.5,10,0,24,,,44,22,10,2,1,0,0
0,968429737611313157,,903,3189.28,1,20,20,是,是,1,1,0,0,0,0,0
0,939920557523025928,,901,86756.78,11,0,24,,是,156,55,44,0,0,0,0
0,969265307182919689,,899,1750.89,1,24,24,是,是,1,1,0,0,0,0,0
0,898558788250841095,,1079,42832.23,3,24,24,,是,5,5,2,0,1,1,21
0,507840665246669532,,894,3170.08,2,24,24,是,是,2,2,0,0,0,0,0
0,904708644325523465,,1077,10266.37,3,23,24,是,是,3,3,0,0,1,0,0
0,544249200871449071,,1069,7315.28,6,24,24,,是,13,13,6,1,1,0,0
0,956524155711217673,,888,9613.11,1,24,24,是,是,6,1,0,0,0,0,0
0,519814348824301950,,888,1579.82,2,24,24,是,是,2,2,0,0,0,0,0
0,972629926567964674,,883,22997.31,10,12,24,,是,19,19,9,0,0,0,0
0,626824161618028989,,881,782.57,1,24,24,,是,2,2,1,0,0,0,0
0,875825261449269253,,1048,13322.84,10,10,24,,,43,37,23,4,1,0,0
0,982279417927516167,,864,3138.41,1,24,24,是,是,1,1,0,0,0,0,0
0,916764645232955400,,1042,8423.24,1,8,8,是,是,1,1,0,0,1,0,0
0,983009512765997065,,862,2662.4,2,24,24,是,是,2,2,0,0,0,0,0
0,530831866862956376,,862,1203.68,2,19,19,,是,5,5,2,1,0,0,0
0,620720171956682866,,995,3297.38,4,24,24,,,18,8,7,0,1,0,0
0,894965106524254215,,852,1553.15,1,0,0,是,是,1,1,0,0,0,0,0
0,668983068891124568,,994,64104.07,25,0,24,,,239,61,33,3,1,0,0
0,922871731855507463,,984,130973.94,7,0,24,,是,44,38,31,0,1,0,0
0,845689915449507843,,981,34308.05,7,24,24,,,94,56,47,4,1,0,0
0,890947621596643334,,976,15235.54,7,10,24,,,33,21,12,2,1,0,0
0,714038475787160543,,975,3280.53,2,12,12,,,68,24,18,6,1,0,0
0,705325505024491261,,970,26997.32,10,12,24,,是,12,12,2,0,1,0,0
0,929017332984918025,,804,2286.94,1,0,0,,是,3,3,2,0,0,0,0
0,837286433021440007,,796,1518.11,1,10,10,,是,2,2,1,0,0,0,0
0,981988353102528515,,795,1516.1,1,0,0,是,是,1,1,0,0,0,0,0
0,542662812606655424,,777,2268.36,1,24,24,,是,112,16,15,0,0,0,0
0,515021704809716345,,954,8152.12,2,24,24,是,是,2,2,0,0,1,1,6
0,927867440249921536,,952,87698.37,2,0,0,,,21,17,15,1,1,0,0
0,550318378275572651,,749,1490.13,1,24,24,,是,3,3,2,0,0,0,0
0,916285656575983625,,942,2429.07,1,24,24,,,3,3,1,1,1,0,0
0,961622669030014978,,911,2404.6,2,24,24,,是,9,5,2,2,1,0,0
0,498896233776198960,,898,31795.55,1,0,0,,,156,106,117,7,1,0,0
0,593164171034194403,,714,7361.64,1,24,24,,是,10,10,10,0,0,0,0
0,496290575704660871,,697,4386.89,2,24,24,是,是,2,2,0,0,0,0,0
0,1043174453749448706,,680,14487.32,1,12,12,,是,3,3,2,0,0,0,0
0,1038830761244848131,,669,14394.77,1,2,2,,是,2,2,1,0,0,0,0
0,950376772417835015,,889,2377.13,1,24,24,是,是,1,1,0,0,1,1,4
0,519982029346551303,,658,4304.15,1,24,24,是,是,1,1,0,0,0,0,0
0,887646052000157701,,870,185914.28,9,0,24,,,156,81,66,6,1,1,11
0,1048744285781831682,,650,1426.86,2,0,24,是,是,2,2,0,0,0,0,0
0,1059487311277797378,,648,5708.28,2,24,24,是,是,2,2,0,0,0,0,0
0,615578504773616215,,643,11372.67,3,0,24,,是,8,8,6,0,0,0,0
0,982653467384307713,,862,14101.87,5,24,24,是,是,5,5,0,0,1,0,0
0,646672019651926372,,612,3362.41,1,0,0,,,9,3,2,0,0,0,0
0,984458408151179268,,859,3121.97,3,24,24,是,是,3,3,0,0,1,0,0
0,1059935449755103238,,551,2039,1,0,0,是,是,7,1,0,0,0,0,0
0,636109382593653692,,833,2322.25,1,24,24,,是,6,4,3,0,1,0,0
0,1076121392593727488,,483,1974.07,1,6,6,,是,17,11,10,0,0,0,0
0,1123983688892100610,,471,26188.95,2,0,24,是,是,3,3,1,0,0,0,0
0,824659139203383301,,826,8514.99,4,24,24,,,58,20,17,0,1,0,0
0,520665706774976542,,753,139429.62,11,1,24,,,256,154,138,6,1,0,0
0,995282721418719236,,746,7457.07,1,24,24,,是,14,8,8,1,1,0,0
0,1115019752171864065,,398,2520.07,1,0,0,,是,19,2,16,0,0,0,0
0,1130884235733712901,,396,6312.03,1,24,24,是,是,1,1,0,0,0,0,0
0,1132759016858923014,,386,32038.02,5,12,24,,是,28,28,23,0,0,0,0
0,1138071635903856643,,367,72603.67,6,1,1,,是,13,10,5,0,0,0,0
0,1007587415885295619,,735,7427.91,2,24,24,,是,3,3,1,0,1,0,0
0,977631986719870976,,362,12371.77,1,0,0,,是,6,6,5,0,0,0,0
0,1138147414343892996,,316,49054.59,3,24,24,,是,13,13,37,0,0,0,0
0,803604571040477192,,727,3698.03,1,18,18,,,9,5,0,4,1,0,0
0,761167498971152386,,668,8640.77,4,21,24,,,82,48,35,15,1,1,21
0,780128088947130368,,651,18605.6,3,12,24,,是,12,11,9,0,1,0,0
0,573146870099325497,,640,1994.71,1,5,5,,是,29,21,26,2,1,0,0
0,1077922961614143493,,552,7500.7,4,24,24,,是,10,10,6,0,1,0,0
0,543411926810203685,,424,1737.69,1,24,24,是,是,2,2,8,0,1,0,0
0,895900332947636225,,366,4968.13,2,24,24,,是,7,7,5,0,1,1,9
0,1173665495631474689,,309,18155.22,1,0,0,,是,5,3,4,0,1,0,0
0,517325098043672005,,155,1315.72,1,0,0,是,是,1,1,1,0,0,0,0
0,552084419716581252,,152,3297.47,1,0,0,,是,2,2,1,0,0,0,0
0,1182741389834665985,,309,4818.97,1,10.2,10.2,是,是,1,1,0,0,1,0,0
0,1181179598893690887,,280,5915.12,1,0,0,,是,2,2,1,0,1,1,7
0,1189970347558907906,,150,52394.33,6,1,24,,是,23,23,18,1,1,0,0
